Source,Nom,Adresse,Code Postal,Ville,code_insee,Catégorie,Label et appellation,Région,N_Département,Domaine,latitude,longitude
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Moriez,cour du château,4170.0,Moriez,04133,Bibliothèque,,Provence-Alpes-Côte d'Azur,04,Lecture publique,43.9611075357609,6.47117473002699
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque intercommunale de Pierrevert,maison pour tous,4860.0,Pierrevert,04152,Bibliothèque,,Provence-Alpes-Côte d'Azur,04,Lecture publique,43.812141361666,5.75017333013735
Ministère de la Culture - Service du livre et de la lecture,Médiathèque intercommunale de Quinson,mairie,4500.0,Quinson,04158,Bibliothèque,,Provence-Alpes-Côte d'Azur,04,Lecture publique,43.7012559222439,6.03882894701498
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale-Revest du bion,0,4150.0,Revest-du-Bion,04163,Bibliothèque,,Provence-Alpes-Côte d'Azur,04,Lecture publique,44.0839451376086,5.54858783245329
Ministère de la Culture - Service du livre et de la lecture,Médiathèque de Saint-André-les-Alpes,place charles bron,4170.0,Saint-André-les-Alpes,04173,Bibliothèque,,Provence-Alpes-Côte d'Azur,04,Lecture publique,43.9681718143919,6.50827635957767
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Saint-Vincent-sur-Jabron,le village,4200.0,Saint-Vincent-sur-Jabron,04199,Bibliothèque,,Provence-Alpes-Côte d'Azur,04,Lecture publique,44.172276,5.742011
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Selonnet,le village,4140.0,Selonnet,04203,Bibliothèque,,Provence-Alpes-Côte d'Azur,04,Lecture publique,44.3712576262631,6.31239371466464
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale Henri Laugier,le faubourg,4150.0,Simiane-la-Rotonde,04208,Bibliothèque,,Provence-Alpes-Côte d'Azur,04,Lecture publique,43.9802923808089,5.56478992803413
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Turriers,centre de réeducation l'eau vive,4250.0,Turriers,04222,Bibliothèque,,Provence-Alpes-Côte d'Azur,04,Lecture publique,44.3943632551106,6.1732982249739
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Aiguilles,rue principale 05470,5470.0,Aiguilles,05003,Bibliothèque,,Provence-Alpes-Côte d'Azur,05,Lecture publique,44.7818763518558,6.86943452373476
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque d'Arvieux,la ville,5350.0,Arvieux,05007,Bibliothèque,,Provence-Alpes-Côte d'Azur,05,Lecture publique,44.7667600632712,6.73917017451879
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de la Bâtie-Montsaléon,salle du trieur,5700.0,La Bâtie-Montsaléon,05016,Bibliothèque,,Provence-Alpes-Côte d'Azur,05,Lecture publique,44.4561321864486,5.75119655292365
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque De Champoléon,0,5260.0,Champoléon,05032,Bibliothèque,,Provence-Alpes-Côte d'Azur,05,Lecture publique,44.7205045492945,6.25964536743637
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale de Montgardin,0,5230.0,Montgardin,05084,Bibliothèque,,Provence-Alpes-Côte d'Azur,05,Lecture publique,44.5575647834543,6.23416966093241
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque De Le Noyer,place de la mairie,5500.0,Le Noyer,05095,Bibliothèque,,Provence-Alpes-Côte d'Azur,05,Lecture publique,44.6984797009358,6.01204501763298
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de la Piarre,mairie,5700.0,La Piarre,05102,Bibliothèque,,Provence-Alpes-Côte d'Azur,05,Lecture publique,44.4759061301176,5.65613700623102
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,le chef lieu . 644 route du canal,5100.0,Puy-Saint-André,05107,Bibliothèque,,Provence-Alpes-Côte d'Azur,05,Lecture publique,44.8784311731482,6.59694659663632
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Rambaud,0,5000.0,Rambaud,05113,Bibliothèque,,Provence-Alpes-Côte d'Azur,05,Lecture publique,44.5448021800261,6.13199346034103
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Risoul,ecole \,5600.0,Risoul,05119,Bibliothèque,,Provence-Alpes-Côte d'Azur,05,Lecture publique,44.6500240913788,6.63882059478444
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de La Roche-des-Arnauds,place de la mairie,5400.0,La Roche-des-Arnauds,05123,Bibliothèque,,Provence-Alpes-Côte d'Azur,05,Lecture publique,44.5627006174704,5.95922026149649
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Saint-Auban-d'Oze,0,5400.0,Saint-Auban-d'Oze,05131,Bibliothèque,,Provence-Alpes-Côte d'Azur,05,Lecture publique,44.4956582765367,5.84717152627432
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Saint-Chaffrey,route du pont levis,5330.0,Saint-Chaffrey,05133,Bibliothèque,,Provence-Alpes-Côte d'Azur,05,Lecture publique,44.9243657584424,6.60883723065797
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Saint-Crépin,0,5600.0,Saint-Crépin,05136,Bibliothèque,,Provence-Alpes-Côte d'Azur,05,Lecture publique,44.7066652653344,6.60805849786572
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Saint-Pierre-d'Argençon,0,5140.0,Saint-Pierre-d'Argençon,05154,Bibliothèque,,Provence-Alpes-Côte d'Azur,05,Lecture publique,44.5197379261181,5.69907211582524
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,0,5400.0,Le Saix,05158,Bibliothèque,,Provence-Alpes-Côte d'Azur,05,Lecture publique,44.4750534566015,5.82407448801923
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Municipale Le Quai des Arts,place de la république,5400.0,Veynes,05179,Bibliothèque,,Provence-Alpes-Côte d'Azur,05,Lecture publique,44.5347073743698,5.82425267648357
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Villard-Saint-Pancrace,rue de la jalasse,5100.0,Villar-Saint-Pancrace,05183,Bibliothèque,,Provence-Alpes-Côte d'Azur,05,Lecture publique,44.8745558307185,6.62854425442876
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Albert Camus,19 bis boulevard chancel,6160.0,Antibes,06004,Bibliothèque,,Provence-Alpes-Côte d'Azur,06,Lecture publique,43.5795848472872,7.11908596313924
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale Bendejun,111 chemin de l'encaladat,6390.0,Bendejun,06014,Bibliothèque,,Provence-Alpes-Côte d'Azur,06,Lecture publique,43.8346658025398,7.29511356085867
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,1 bis rue pasteur,6540.0,Breil-sur-Roya,06023,Bibliothèque,,Provence-Alpes-Côte d'Azur,06,Lecture publique,43.9390008446423,7.51601149863972
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Municipale,60 chemin de l'hubac,6800.0,Cagnes-sur-Mer,06027,Bibliothèque,,Provence-Alpes-Côte d'Azur,06,Lecture publique,43.6612084582248,7.14706268313741
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Chateauneuf,2 place de la madone,6390.0,Châteauneuf-Villevieille,06039,Bibliothèque,,Provence-Alpes-Côte d'Azur,06,Lecture publique,43.808866031797,7.29644263886949
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Colomars,1 rue etienne curti,6670.0,Colomars,06046,Bibliothèque,,Provence-Alpes-Côte d'Azur,06,Lecture publique,43.7639345237265,7.22255848288483
Ministère de la Culture - Service du livre et de la lecture,Gare,avenue pierre sémard,6130.0,Grasse,06069,Bibliothèque,,Provence-Alpes-Côte d'Azur,06,Lecture publique,43.654619,6.92613
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Annexe De Saint Jacques,4 route d'auribeau,6130.0,Grasse,06069,Bibliothèque,,Provence-Alpes-Côte d'Azur,06,Lecture publique,43.6391254172403,6.91109186698225
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque patrimoniale Villa Saint-Hilaire,impasse e. boursier-mougenot,6130.0,Grasse,06069,Bibliothèque,,Provence-Alpes-Côte d'Azur,06,Lecture publique,43.6554622073189,6.91677720597791
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque d'Isola,5 rue de la liberté,6420.0,Isola,06073,Bibliothèque,,Provence-Alpes-Côte d'Azur,06,Lecture publique,44.1863899929052,7.05193042026397
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Malaussène,rue du moulin,6710.0,Malaussène,06078,Bibliothèque,,Provence-Alpes-Côte d'Azur,06,Lecture publique,43.927446286313,7.13006804502435
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Massoins,place du village,6710.0,Massoins,06082,Bibliothèque,,Provence-Alpes-Côte d'Azur,06,Lecture publique,43.9415257925113,7.12557110530743
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale L' Odyssée,8  avenue boyer,6500.0,Menton,06083,Bibliothèque,,Provence-Alpes-Côte d'Azur,06,Lecture publique,43.774446472644,7.49776369959097
Ministère de la Culture - Service du livre et de la lecture,Médiathèque et Espace Jeux,0,6250.0,Mougins,06085,Bibliothèque,,Provence-Alpes-Côte d'Azur,06,Lecture publique,43.6041939298164,6.9882419699615
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque LOUIS NUCERA,2 place yves klein,6100.0,Nice,06088,Bibliothèque,,Provence-Alpes-Côte d'Azur,06,Lecture publique,43.701507892176,7.27892503616264
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Saint Roch,14 rue acchiardi de saint leger,6100.0,Nice,06088,Bibliothèque,,Provence-Alpes-Côte d'Azur,06,Lecture publique,43.7142653764801,7.29030799253871
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Raoul Mille,33 avenue malaussena,6100.0,Nice,06088,Bibliothèque,,Provence-Alpes-Côte d'Azur,06,Lecture publique,43.7094459827834,7.26177477131064
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Peille,lascaris rue lascaris,6440.0,Peille,06091,Bibliothèque,,Provence-Alpes-Côte d'Azur,06,Lecture publique,43.8023876158343,7.40251872067558
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Pierre Laffitte,1 place yvan féraud,6260.0,Rigaud,06101,Bibliothèque,,Provence-Alpes-Côte d'Azur,06,Lecture publique,43.990064,6.991416
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Saint Auban,9 place don jean bellon,6850.0,Saint-Auban,06116,Bibliothèque,,Provence-Alpes-Côte d'Azur,06,Lecture publique,43.8485800157193,6.72657975947354
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Saint Jeannet,rue charles-françois euzière,6640.0,Saint-Jeannet,06122,Bibliothèque,,Provence-Alpes-Côte d'Azur,06,Lecture publique,43.7477168030727,7.14222905838706
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Théoule sur Mer,29 avenue charles dahon,6590.0,Théoule-sur-Mer,06138,Bibliothèque,,Provence-Alpes-Côte d'Azur,06,Lecture publique,43.5068299022175,6.94177618960549
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Touët sur Var,4300 avenue charles de gaulle,6710.0,Touët-sur-Var,06143,Bibliothèque,,Provence-Alpes-Côte d'Azur,06,Lecture publique,43.9479006290978,7.00665878248189
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Tourrette Levens,70 place du docteur simon,6690.0,Tourrette-Levens,06147,Bibliothèque,,Provence-Alpes-Côte d'Azur,06,Lecture publique,43.7867135179549,7.27566561293543
Ministère de la Culture - Service du livre et de la lecture,Médiathèque de Valdeblore,la bolline,6420.0,Valdeblore,06153,Bibliothèque,,Provence-Alpes-Côte d'Azur,06,Lecture publique,44.0700513567109,7.16758706453584
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,place de la mairie,7210.0,Alissas,07008,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,44.7140781684465,4.63275648265758
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,place du marché,7410.0,Arlebosc,07014,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,45.0375536235235,4.65162126963155
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale AU JARDIN des LIVRES,10 rue de la mairie,7370.0,Arras-sur-Rhône,07015,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,45.144232644612,4.8086127861744
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,le village,7460.0,Beaulieu,07028,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,44.3610238369377,4.23360472686741
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque intercommunale de Beaumont,le village,7110.0,Beaumont,07029,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,44.519495,4.175662
Ministère de la Culture - Service du livre et de la lecture,Bibliotèque municipale,rue du four,7460.0,Berrias-et-Casteljau,07031,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,44.3752416099052,4.20049971139637
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,le village,7580.0,Berzème,07032,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,44.6515560356176,4.56714504663846
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,mairie,7340.0,Champagne,07051,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,45.2719068633522,4.79919344081924
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,le village,7380.0,Chirols,07065,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,44.6857315330113,4.28650805742938
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,45 chemin de la salette,7410.0,Colombier-le-Vieux,07069,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,45.0666302441279,4.69441740387518
Ministère de la Culture - Service du livre et de la lecture,Point de Lecture de devesset,,7320.0,Devesset,07080,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,45.064352,4.384344
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,place de la liberté,7300.0,Étables,07086,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,45.1001457632363,4.72454630399623
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,39 place félix serve,7340.0,Félines,07089,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,45.3175560828955,4.72876932010293
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,route de païolive,7140.0,Gravières,07100,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,44.4215829346113,4.09150913501973
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,le village,7120.0,Grospierres,07101,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,44.400956785034,4.28977459315717
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,,7320.0,Saint-Julien-d'Intres,07103,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,44.978261,4.349142
Ministère de la Culture - Service du livre et de la lecture,Médiathèque intercommunale de Joyeuse,soulège,7260.0,Joyeuse,07110,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,44.4819901798875,4.23546364582823
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque intercommunale de Lablachère,place de la mairie,7230.0,Lablachère,07117,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,44.4640806615289,4.21583182587761
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,0,7530.0,Lachamp-Raphaël,07120,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,44.8095719736311,4.29046132692974
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,3 route de lavilledieu,7170.0,Lussas,07145,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,44.6105473833029,4.47329094079452
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,0,7140.0,Malbosc,07148,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,44.3464125409215,4.07387651176647
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Au plaisir de lire,place de la mairie,7300.0,Mauves,07152,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,45.038375939876,4.82947694033612
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,0,7270.0,Nozières,07166,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,45.0278389984308,4.54319084035855
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,le village,7150.0,Orgnac-l'Aven,07168,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,44.305797696581,4.43164529237585
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque La Source,55 route de la tour,7200.0,Rochecolombe,07190,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,44.5176588623701,4.43304188967178
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,le village,7160.0,Saint-Barthélemy-le-Meil,07215,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,44.8849115283949,4.49845719503799
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,48 route de rompon,7800.0,Saint-Cierge-la-Serre,07221,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,44.7932700243454,4.6863340173762
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque intercommunale,0,7310.0,Saint-Clément,07226,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,44.947019,4.27058
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,16 chemin des ecoles,7200.0,Saint-Didier-sous-Aubenas,07229,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,44.6095228737404,4.41219786163004
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,ancien couvent,7590.0,Saint-Étienne-de-Lugdarès,07232,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,44.6507359738337,3.95322091808053
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,5 place de la halle,7190.0,Saint-Étienne-de-Serre,07233,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,44.8017983730213,4.54008900856555
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Lire à Valoux,place du torrensson,7340.0,Saint-Étienne-de-Valoux,07234,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,45.246163957091,4.78027503895237
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,19 rue vincent d'indy,7800.0,Saint-Georges-les-Bains,07240,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,44.8599283907696,4.80902150257178
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque intercommunale,le village,7340.0,Saint-Jacques-d'Atticieux,07243,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,45.3354118740879,4.66811807648185
Ministère de la Culture - Service du livre et de la lecture,Mediathèque municipale,1 bis chemin de martinot,7300.0,Saint-Jean-de-Muzols,07245,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,45.083182465729,4.81224418613185
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque intercommunale,place des ecoles,7210.0,Saint-Lager-Bressac,07260,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,44.6921617395844,4.70985658327522
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Esperluette,place de la filature,7800.0,Saint-Laurent-du-Pape,07261,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,44.822049093077,4.76273762998191
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,0,7360.0,Saint-Michel-de-Chabrillanoux,07278,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,44.8382188967435,4.60247242656428
Ministère de la Culture - Service du livre et de la lecture,Médiathèque de Saint-Péray,47 rue de la république,7130.0,Saint-Péray,07281,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,44.9452024540485,4.84310194771959
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,0,7700.0,Saint-Remèze,07291,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,44.3917917819195,4.5027690165767
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,place saint-exupéry,7290.0,Saint-Romain-d'Ay,07292,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,45.1657998028281,4.66616786435284
Ministère de la Culture - Service du livre et de la lecture,Médiathèque de Saint-Romain-de-Lerps,le village,7130.0,Saint-Romain-de-Lerps,07293,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,44.9795166447119,4.7971914430117
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale Albert CAMUS,15 chemin de l'ardeche,7200.0,Saint-Sernin,07296,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,44.5713777844033,4.39307656563603
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque intercommunale,40 route de lagrange,7210.0,Saint-Symphorien-sous-Chomérac,07298,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,44.719710691485,4.70516478654828
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,510 grande rue,7410.0,Saint-Victor,07301,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,45.1005695529584,4.67294919402051
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,2 place jean moulin,7380.0,La Souche,07315,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,44.629633552424,4.19795475956138
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque intercommunale,le village,7400.0,Valvignères,07332,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,44.5003974483058,4.5746960071376
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale des Mots et merveilles,1 place de la mairie,7610.0,Vion,07345,Bibliothèque,,Auvergne-Rhône-Alpes,07,Lecture publique,45.1099232352504,4.80510890825323
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,2  cour du château,8150.0,Aubigny-les-Pothées,08026,Bibliothèque,,Grand Est,08,Lecture publique,49.7765735366669,4.43526864220521
Ministère de la Culture - Service du livre et de la lecture,Point-lecture municipal,1 rue de my,8240.0,Authe,08033,Bibliothèque,,Grand Est,08,Lecture publique,49.4581933915465,4.87912222707923
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,4 rue perchy,8110.0,Blagny,08067,Bibliothèque,,Grand Est,08,Lecture publique,49.624643839683,5.18182470352484
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Porte Neuve,8 place de la préfecture,8000.0,Charleville-Mézières,08105,Bibliothèque,,Grand Est,08,Lecture publique,49.7602940924941,4.71965800504813
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,2 rue du moulin,8300.0,Le Châtelet-sur-Retourne,08111,Bibliothèque,,Grand Est,08,Lecture publique,49.4166118372088,4.27598706341048
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,8 rue nationale,8350.0,Chémery-Chéhéry,08115,Bibliothèque,,Grand Est,08,Lecture publique,49.6000850820745,4.86709654230763
Ministère de la Culture - Service du livre et de la lecture,Point-lecture municipal,place saint-mathieu,8460.0,Clavy-Warby,08124,Bibliothèque,,Grand Est,08,Lecture publique,49.7537674753664,4.5553679859576
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Intercommunale à L'Echelle,cour intérieure du château,8150.0,L'Échelle,08149,Bibliothèque,,Grand Est,08,Lecture publique,49.8006584945266,4.47360888762323
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Flize,2 rue des écoles,8160.0,Flize,08173,Bibliothèque,,Grand Est,08,Lecture publique,49.6984277970943,4.77678095927741
Ministère de la Culture - Service du livre et de la lecture,Médiathèque municipale,49 avenue de la marne,8000.0,La Francheville,08180,Bibliothèque,,Grand Est,08,Lecture publique,49.7305787430663,4.71514405591955
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,place de la mairie,8700.0,Gespunsart,08188,Bibliothèque,,Grand Est,08,Lecture publique,49.8214723924657,4.82761087984169
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,15 rue des ecoles,8310.0,Juniville,08239,Bibliothèque,,Grand Est,08,Lecture publique,49.3951873852247,4.38130381799329
Ministère de la Culture - Service du livre et de la lecture,Point-lecture municipal,place de la mairie,8310.0,Machault,08264,Bibliothèque,,Grand Est,08,Lecture publique,49.3550447292638,4.49934663906548
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Intercommunale à Maubert-Fontaine,6 place de la mairie,8260.0,Maubert-Fontaine,08282,Bibliothèque,,Grand Est,08,Lecture publique,49.8672267728777,4.42806105028297
Ministère de la Culture - Service du livre et de la lecture,Point-Lecture Municipal,7 place terre cadet,8090.0,Montcornet,08297,Bibliothèque,,Grand Est,08,Lecture publique,49.830365,4.628293
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Vallées et Plateau d'Ardenne  - Monthermé,36 rue pasteur,8800.0,Monthermé,08302,Bibliothèque,,Grand Est,08,Lecture publique,49.8865252181074,4.73793704964654
Ministère de la Culture - Service du livre et de la lecture,Point-lecture municipal,25 rue de la retourne,8310.0,Mont-Saint-Remy,08309,Bibliothèque,,Grand Est,08,Lecture publique,49.3885248974551,4.48056837650887
Ministère de la Culture - Service du livre et de la lecture,Point-lecture municipal,place de l'ancienne mairie,8700.0,Neufmanil,08316,Bibliothèque,,Grand Est,08,Lecture publique,49.8097931840665,4.79452541934141
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque,5 rue du château,8150.0,Remilly-les-Pothées,08358,Bibliothèque,,Grand Est,08,Lecture publique,49.7814593893191,4.53341641978611
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,575 chemin du vieux chêne,8500.0,Revin,08363,Bibliothèque,,Grand Est,08,Lecture publique,49.931171753395,4.64722532989203
Ministère de la Culture - Service du livre et de la lecture,Médiathèque municipale de RIMOGNE,place de l'eglise,8150.0,Rimogne,08365,Bibliothèque,,Grand Est,08,Lecture publique,49.839967626287,4.53818280975668
Ministère de la Culture - Service du livre et de la lecture,Point-lecture municipal,place de wissembourg,8360.0,Saint-Fergeux,08380,Bibliothèque,,Grand Est,08,Lecture publique,49.5630218438455,4.21356600625687
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,"3 rue brennus delaître, saint-germainmont",8190.0,Saint-Germainmont,08381,Bibliothèque,,Grand Est,08,Lecture publique,49.506756028279,4.1326809137443
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,1 rue du village sault-lès-rethel,8300.0,Sault-lès-Rethel,08403,Bibliothèque,,Grand Est,08,Lecture publique,49.4962905931414,4.36679071885041
Ministère de la Culture - Service du livre et de la lecture,POINT-LECTURE de SAUVILLE,place de la mairie,8390.0,Sauville,08405,Bibliothèque,,Grand Est,08,Lecture publique,49.5554252857622,4.79530896116351
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Centre Social Yves Coppens,27 rue de thin,8460.0,Signy-l'Abbaye,08419,Bibliothèque,,Grand Est,08,Lecture publique,49.6988570216537,4.42234786191935
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Intercommunale Claude Piéplu,1 rue du prieuré,8380.0,Signy-le-Petit,08420,Bibliothèque,,Grand Est,08,Lecture publique,49.904719968657,4.27871543063147
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,place de la salle polyvalente,8460.0,Thin-le-Moutier,08449,Bibliothèque,,Grand Est,08,Lecture publique,49.7187769791231,4.50242054222778
